utterance_str	utterance_lst	orig_utterance_str	orig_utterance_lst
woman gave toast eggs	['woman', 'gave', 'toast', 'eggs']	woman gave woman eggs	['woman', 'gave', 'woman', 'eggs']
woman gave pizza eggs	['woman', 'gave', 'pizza', 'eggs']	woman gave woman eggs	['woman', 'gave', 'woman', 'eggs']
woman gave coffee eggs	['woman', 'gave', 'coffee', 'eggs']	woman gave woman eggs	['woman', 'gave', 'woman', 'eggs']
woman gave tea eggs	['woman', 'gave', 'tea', 'eggs']	woman gave woman eggs	['woman', 'gave', 'woman', 'eggs']
woman gave soup eggs	['woman', 'gave', 'soup', 'eggs']	woman gave woman eggs	['woman', 'gave', 'woman', 'eggs']
woman gave sugar eggs	['woman', 'gave', 'sugar', 'eggs']	woman gave woman eggs	['woman', 'gave', 'woman', 'eggs']
woman gave book eggs	['woman', 'gave', 'book', 'eggs']	woman gave woman eggs	['woman', 'gave', 'woman', 'eggs']
woman gave letter eggs	['woman', 'gave', 'letter', 'eggs']	woman gave woman eggs	['woman', 'gave', 'woman', 'eggs']
woman gave package eggs	['woman', 'gave', 'package', 'eggs']	woman gave woman eggs	['woman', 'gave', 'woman', 'eggs']
woman gave gift eggs	['woman', 'gave', 'gift', 'eggs']	woman gave woman eggs	['woman', 'gave', 'woman', 'eggs']
woman gave eggs toast	['woman', 'gave', 'eggs', 'toast']	woman gave woman toast	['woman', 'gave', 'woman', 'toast']
woman gave toast toast	['woman', 'gave', 'toast', 'toast']	woman gave woman toast	['woman', 'gave', 'woman', 'toast']
woman gave pizza toast	['woman', 'gave', 'pizza', 'toast']	woman gave woman toast	['woman', 'gave', 'woman', 'toast']
woman gave coffee toast	['woman', 'gave', 'coffee', 'toast']	woman gave woman toast	['woman', 'gave', 'woman', 'toast']
woman gave tea toast	['woman', 'gave', 'tea', 'toast']	woman gave woman toast	['woman', 'gave', 'woman', 'toast']
woman gave soup toast	['woman', 'gave', 'soup', 'toast']	woman gave woman toast	['woman', 'gave', 'woman', 'toast']
woman gave sugar toast	['woman', 'gave', 'sugar', 'toast']	woman gave woman toast	['woman', 'gave', 'woman', 'toast']
woman gave book toast	['woman', 'gave', 'book', 'toast']	woman gave woman toast	['woman', 'gave', 'woman', 'toast']
woman gave letter toast	['woman', 'gave', 'letter', 'toast']	woman gave woman toast	['woman', 'gave', 'woman', 'toast']
woman gave package toast	['woman', 'gave', 'package', 'toast']	woman gave woman toast	['woman', 'gave', 'woman', 'toast']
woman gave gift toast	['woman', 'gave', 'gift', 'toast']	woman gave woman toast	['woman', 'gave', 'woman', 'toast']
woman gave eggs pizza	['woman', 'gave', 'eggs', 'pizza']	woman gave woman pizza	['woman', 'gave', 'woman', 'pizza']
woman gave toast pizza	['woman', 'gave', 'toast', 'pizza']	woman gave woman pizza	['woman', 'gave', 'woman', 'pizza']
woman gave pizza pizza	['woman', 'gave', 'pizza', 'pizza']	woman gave woman pizza	['woman', 'gave', 'woman', 'pizza']
woman gave coffee pizza	['woman', 'gave', 'coffee', 'pizza']	woman gave woman pizza	['woman', 'gave', 'woman', 'pizza']
woman gave tea pizza	['woman', 'gave', 'tea', 'pizza']	woman gave woman pizza	['woman', 'gave', 'woman', 'pizza']
woman gave soup pizza	['woman', 'gave', 'soup', 'pizza']	woman gave woman pizza	['woman', 'gave', 'woman', 'pizza']
woman gave sugar pizza	['woman', 'gave', 'sugar', 'pizza']	woman gave woman pizza	['woman', 'gave', 'woman', 'pizza']
woman gave book pizza	['woman', 'gave', 'book', 'pizza']	woman gave woman pizza	['woman', 'gave', 'woman', 'pizza']
woman gave letter pizza	['woman', 'gave', 'letter', 'pizza']	woman gave woman pizza	['woman', 'gave', 'woman', 'pizza']
woman gave package pizza	['woman', 'gave', 'package', 'pizza']	woman gave woman pizza	['woman', 'gave', 'woman', 'pizza']
woman gave gift pizza	['woman', 'gave', 'gift', 'pizza']	woman gave woman pizza	['woman', 'gave', 'woman', 'pizza']
woman gave eggs coffee	['woman', 'gave', 'eggs', 'coffee']	woman gave woman coffee	['woman', 'gave', 'woman', 'coffee']
woman gave toast coffee	['woman', 'gave', 'toast', 'coffee']	woman gave woman coffee	['woman', 'gave', 'woman', 'coffee']
woman gave pizza coffee	['woman', 'gave', 'pizza', 'coffee']	woman gave woman coffee	['woman', 'gave', 'woman', 'coffee']
woman gave coffee coffee	['woman', 'gave', 'coffee', 'coffee']	woman gave woman coffee	['woman', 'gave', 'woman', 'coffee']
woman gave tea coffee	['woman', 'gave', 'tea', 'coffee']	woman gave woman coffee	['woman', 'gave', 'woman', 'coffee']
woman gave soup coffee	['woman', 'gave', 'soup', 'coffee']	woman gave woman coffee	['woman', 'gave', 'woman', 'coffee']
woman gave sugar coffee	['woman', 'gave', 'sugar', 'coffee']	woman gave woman coffee	['woman', 'gave', 'woman', 'coffee']
woman gave book coffee	['woman', 'gave', 'book', 'coffee']	woman gave woman coffee	['woman', 'gave', 'woman', 'coffee']
woman gave letter coffee	['woman', 'gave', 'letter', 'coffee']	woman gave woman coffee	['woman', 'gave', 'woman', 'coffee']
woman gave package coffee	['woman', 'gave', 'package', 'coffee']	woman gave woman coffee	['woman', 'gave', 'woman', 'coffee']
woman gave gift coffee	['woman', 'gave', 'gift', 'coffee']	woman gave woman coffee	['woman', 'gave', 'woman', 'coffee']
woman gave eggs tea	['woman', 'gave', 'eggs', 'tea']	woman gave woman tea	['woman', 'gave', 'woman', 'tea']
woman gave toast tea	['woman', 'gave', 'toast', 'tea']	woman gave woman tea	['woman', 'gave', 'woman', 'tea']
woman gave pizza tea	['woman', 'gave', 'pizza', 'tea']	woman gave woman tea	['woman', 'gave', 'woman', 'tea']
woman gave coffee tea	['woman', 'gave', 'coffee', 'tea']	woman gave woman tea	['woman', 'gave', 'woman', 'tea']
woman gave tea tea	['woman', 'gave', 'tea', 'tea']	woman gave woman tea	['woman', 'gave', 'woman', 'tea']
woman gave soup tea	['woman', 'gave', 'soup', 'tea']	woman gave woman tea	['woman', 'gave', 'woman', 'tea']
woman gave sugar tea	['woman', 'gave', 'sugar', 'tea']	woman gave woman tea	['woman', 'gave', 'woman', 'tea']
woman gave book tea	['woman', 'gave', 'book', 'tea']	woman gave woman tea	['woman', 'gave', 'woman', 'tea']
woman gave letter tea	['woman', 'gave', 'letter', 'tea']	woman gave woman tea	['woman', 'gave', 'woman', 'tea']
woman gave package tea	['woman', 'gave', 'package', 'tea']	woman gave woman tea	['woman', 'gave', 'woman', 'tea']
woman gave gift tea	['woman', 'gave', 'gift', 'tea']	woman gave woman tea	['woman', 'gave', 'woman', 'tea']
woman gave eggs soup	['woman', 'gave', 'eggs', 'soup']	woman gave woman soup	['woman', 'gave', 'woman', 'soup']
woman gave toast soup	['woman', 'gave', 'toast', 'soup']	woman gave woman soup	['woman', 'gave', 'woman', 'soup']
woman gave pizza soup	['woman', 'gave', 'pizza', 'soup']	woman gave woman soup	['woman', 'gave', 'woman', 'soup']
woman gave coffee soup	['woman', 'gave', 'coffee', 'soup']	woman gave woman soup	['woman', 'gave', 'woman', 'soup']
woman gave tea soup	['woman', 'gave', 'tea', 'soup']	woman gave woman soup	['woman', 'gave', 'woman', 'soup']
woman gave soup soup	['woman', 'gave', 'soup', 'soup']	woman gave woman soup	['woman', 'gave', 'woman', 'soup']
woman gave sugar soup	['woman', 'gave', 'sugar', 'soup']	woman gave woman soup	['woman', 'gave', 'woman', 'soup']
woman gave book soup	['woman', 'gave', 'book', 'soup']	woman gave woman soup	['woman', 'gave', 'woman', 'soup']
woman gave letter soup	['woman', 'gave', 'letter', 'soup']	woman gave woman soup	['woman', 'gave', 'woman', 'soup']
woman gave package soup	['woman', 'gave', 'package', 'soup']	woman gave woman soup	['woman', 'gave', 'woman', 'soup']
woman gave gift soup	['woman', 'gave', 'gift', 'soup']	woman gave woman soup	['woman', 'gave', 'woman', 'soup']
woman gave eggs sugar	['woman', 'gave', 'eggs', 'sugar']	woman gave woman sugar	['woman', 'gave', 'woman', 'sugar']
woman gave toast sugar	['woman', 'gave', 'toast', 'sugar']	woman gave woman sugar	['woman', 'gave', 'woman', 'sugar']
woman gave pizza sugar	['woman', 'gave', 'pizza', 'sugar']	woman gave woman sugar	['woman', 'gave', 'woman', 'sugar']
woman gave coffee sugar	['woman', 'gave', 'coffee', 'sugar']	woman gave woman sugar	['woman', 'gave', 'woman', 'sugar']
woman gave tea sugar	['woman', 'gave', 'tea', 'sugar']	woman gave woman sugar	['woman', 'gave', 'woman', 'sugar']
woman gave soup sugar	['woman', 'gave', 'soup', 'sugar']	woman gave woman sugar	['woman', 'gave', 'woman', 'sugar']
woman gave sugar sugar	['woman', 'gave', 'sugar', 'sugar']	woman gave woman sugar	['woman', 'gave', 'woman', 'sugar']
woman gave book sugar	['woman', 'gave', 'book', 'sugar']	woman gave woman sugar	['woman', 'gave', 'woman', 'sugar']
woman gave letter sugar	['woman', 'gave', 'letter', 'sugar']	woman gave woman sugar	['woman', 'gave', 'woman', 'sugar']
woman gave package sugar	['woman', 'gave', 'package', 'sugar']	woman gave woman sugar	['woman', 'gave', 'woman', 'sugar']
woman gave gift sugar	['woman', 'gave', 'gift', 'sugar']	woman gave woman sugar	['woman', 'gave', 'woman', 'sugar']
woman gave eggs book	['woman', 'gave', 'eggs', 'book']	woman gave woman book	['woman', 'gave', 'woman', 'book']
woman gave toast book	['woman', 'gave', 'toast', 'book']	woman gave woman book	['woman', 'gave', 'woman', 'book']
woman gave pizza book	['woman', 'gave', 'pizza', 'book']	woman gave woman book	['woman', 'gave', 'woman', 'book']
woman gave coffee book	['woman', 'gave', 'coffee', 'book']	woman gave woman book	['woman', 'gave', 'woman', 'book']
woman gave tea book	['woman', 'gave', 'tea', 'book']	woman gave woman book	['woman', 'gave', 'woman', 'book']
woman gave soup book	['woman', 'gave', 'soup', 'book']	woman gave woman book	['woman', 'gave', 'woman', 'book']
woman gave sugar book	['woman', 'gave', 'sugar', 'book']	woman gave woman book	['woman', 'gave', 'woman', 'book']
woman gave book book	['woman', 'gave', 'book', 'book']	woman gave woman book	['woman', 'gave', 'woman', 'book']
woman gave letter book	['woman', 'gave', 'letter', 'book']	woman gave woman book	['woman', 'gave', 'woman', 'book']
woman gave package book	['woman', 'gave', 'package', 'book']	woman gave woman book	['woman', 'gave', 'woman', 'book']
woman gave gift book	['woman', 'gave', 'gift', 'book']	woman gave woman book	['woman', 'gave', 'woman', 'book']
woman gave eggs letter	['woman', 'gave', 'eggs', 'letter']	woman gave woman letter	['woman', 'gave', 'woman', 'letter']
woman gave toast letter	['woman', 'gave', 'toast', 'letter']	woman gave woman letter	['woman', 'gave', 'woman', 'letter']
woman gave pizza letter	['woman', 'gave', 'pizza', 'letter']	woman gave woman letter	['woman', 'gave', 'woman', 'letter']
woman gave coffee letter	['woman', 'gave', 'coffee', 'letter']	woman gave woman letter	['woman', 'gave', 'woman', 'letter']
woman gave tea letter	['woman', 'gave', 'tea', 'letter']	woman gave woman letter	['woman', 'gave', 'woman', 'letter']
woman gave soup letter	['woman', 'gave', 'soup', 'letter']	woman gave woman letter	['woman', 'gave', 'woman', 'letter']
woman gave sugar letter	['woman', 'gave', 'sugar', 'letter']	woman gave woman letter	['woman', 'gave', 'woman', 'letter']
woman gave book letter	['woman', 'gave', 'book', 'letter']	woman gave woman letter	['woman', 'gave', 'woman', 'letter']
woman gave letter letter	['woman', 'gave', 'letter', 'letter']	woman gave woman letter	['woman', 'gave', 'woman', 'letter']
woman gave package letter	['woman', 'gave', 'package', 'letter']	woman gave woman letter	['woman', 'gave', 'woman', 'letter']
woman gave gift letter	['woman', 'gave', 'gift', 'letter']	woman gave woman letter	['woman', 'gave', 'woman', 'letter']
woman gave eggs package	['woman', 'gave', 'eggs', 'package']	woman gave woman package	['woman', 'gave', 'woman', 'package']
woman gave toast package	['woman', 'gave', 'toast', 'package']	woman gave woman package	['woman', 'gave', 'woman', 'package']
woman gave pizza package	['woman', 'gave', 'pizza', 'package']	woman gave woman package	['woman', 'gave', 'woman', 'package']
woman gave coffee package	['woman', 'gave', 'coffee', 'package']	woman gave woman package	['woman', 'gave', 'woman', 'package']
woman gave tea package	['woman', 'gave', 'tea', 'package']	woman gave woman package	['woman', 'gave', 'woman', 'package']
woman gave soup package	['woman', 'gave', 'soup', 'package']	woman gave woman package	['woman', 'gave', 'woman', 'package']
woman gave sugar package	['woman', 'gave', 'sugar', 'package']	woman gave woman package	['woman', 'gave', 'woman', 'package']
woman gave book package	['woman', 'gave', 'book', 'package']	woman gave woman package	['woman', 'gave', 'woman', 'package']
woman gave letter package	['woman', 'gave', 'letter', 'package']	woman gave woman package	['woman', 'gave', 'woman', 'package']
woman gave package package	['woman', 'gave', 'package', 'package']	woman gave woman package	['woman', 'gave', 'woman', 'package']
woman gave gift package	['woman', 'gave', 'gift', 'package']	woman gave woman package	['woman', 'gave', 'woman', 'package']
woman gave eggs gift	['woman', 'gave', 'eggs', 'gift']	woman gave woman gift	['woman', 'gave', 'woman', 'gift']
woman gave toast gift	['woman', 'gave', 'toast', 'gift']	woman gave woman gift	['woman', 'gave', 'woman', 'gift']
woman gave pizza gift	['woman', 'gave', 'pizza', 'gift']	woman gave woman gift	['woman', 'gave', 'woman', 'gift']
woman gave coffee gift	['woman', 'gave', 'coffee', 'gift']	woman gave woman gift	['woman', 'gave', 'woman', 'gift']
woman gave tea gift	['woman', 'gave', 'tea', 'gift']	woman gave woman gift	['woman', 'gave', 'woman', 'gift']
woman gave soup gift	['woman', 'gave', 'soup', 'gift']	woman gave woman gift	['woman', 'gave', 'woman', 'gift']
woman gave sugar gift	['woman', 'gave', 'sugar', 'gift']	woman gave woman gift	['woman', 'gave', 'woman', 'gift']
woman gave book gift	['woman', 'gave', 'book', 'gift']	woman gave woman gift	['woman', 'gave', 'woman', 'gift']
woman gave letter gift	['woman', 'gave', 'letter', 'gift']	woman gave woman gift	['woman', 'gave', 'woman', 'gift']
woman gave package gift	['woman', 'gave', 'package', 'gift']	woman gave woman gift	['woman', 'gave', 'woman', 'gift']
woman gave gift gift	['woman', 'gave', 'gift', 'gift']	woman gave woman gift	['woman', 'gave', 'woman', 'gift']
woman gave eggs eggs	['woman', 'gave', 'eggs', 'eggs']	woman gave boy eggs	['woman', 'gave', 'boy', 'eggs']
woman gave toast eggs	['woman', 'gave', 'toast', 'eggs']	woman gave boy eggs	['woman', 'gave', 'boy', 'eggs']
woman gave pizza eggs	['woman', 'gave', 'pizza', 'eggs']	woman gave boy eggs	['woman', 'gave', 'boy', 'eggs']
woman gave coffee eggs	['woman', 'gave', 'coffee', 'eggs']	woman gave boy eggs	['woman', 'gave', 'boy', 'eggs']
woman gave tea eggs	['woman', 'gave', 'tea', 'eggs']	woman gave boy eggs	['woman', 'gave', 'boy', 'eggs']
woman gave soup eggs	['woman', 'gave', 'soup', 'eggs']	woman gave boy eggs	['woman', 'gave', 'boy', 'eggs']
woman gave sugar eggs	['woman', 'gave', 'sugar', 'eggs']	woman gave boy eggs	['woman', 'gave', 'boy', 'eggs']
woman gave book eggs	['woman', 'gave', 'book', 'eggs']	woman gave boy eggs	['woman', 'gave', 'boy', 'eggs']
woman gave letter eggs	['woman', 'gave', 'letter', 'eggs']	woman gave boy eggs	['woman', 'gave', 'boy', 'eggs']
woman gave package eggs	['woman', 'gave', 'package', 'eggs']	woman gave boy eggs	['woman', 'gave', 'boy', 'eggs']
woman gave gift eggs	['woman', 'gave', 'gift', 'eggs']	woman gave boy eggs	['woman', 'gave', 'boy', 'eggs']
woman gave eggs toast	['woman', 'gave', 'eggs', 'toast']	woman gave boy toast	['woman', 'gave', 'boy', 'toast']
woman gave toast toast	['woman', 'gave', 'toast', 'toast']	woman gave boy toast	['woman', 'gave', 'boy', 'toast']
woman gave pizza toast	['woman', 'gave', 'pizza', 'toast']	woman gave boy toast	['woman', 'gave', 'boy', 'toast']
woman gave coffee toast	['woman', 'gave', 'coffee', 'toast']	woman gave boy toast	['woman', 'gave', 'boy', 'toast']
woman gave tea toast	['woman', 'gave', 'tea', 'toast']	woman gave boy toast	['woman', 'gave', 'boy', 'toast']
woman gave soup toast	['woman', 'gave', 'soup', 'toast']	woman gave boy toast	['woman', 'gave', 'boy', 'toast']
woman gave sugar toast	['woman', 'gave', 'sugar', 'toast']	woman gave boy toast	['woman', 'gave', 'boy', 'toast']
woman gave book toast	['woman', 'gave', 'book', 'toast']	woman gave boy toast	['woman', 'gave', 'boy', 'toast']
woman gave letter toast	['woman', 'gave', 'letter', 'toast']	woman gave boy toast	['woman', 'gave', 'boy', 'toast']
woman gave package toast	['woman', 'gave', 'package', 'toast']	woman gave boy toast	['woman', 'gave', 'boy', 'toast']
woman gave gift toast	['woman', 'gave', 'gift', 'toast']	woman gave boy toast	['woman', 'gave', 'boy', 'toast']
woman gave eggs pizza	['woman', 'gave', 'eggs', 'pizza']	woman gave boy pizza	['woman', 'gave', 'boy', 'pizza']
woman gave toast pizza	['woman', 'gave', 'toast', 'pizza']	woman gave boy pizza	['woman', 'gave', 'boy', 'pizza']
woman gave pizza pizza	['woman', 'gave', 'pizza', 'pizza']	woman gave boy pizza	['woman', 'gave', 'boy', 'pizza']
woman gave coffee pizza	['woman', 'gave', 'coffee', 'pizza']	woman gave boy pizza	['woman', 'gave', 'boy', 'pizza']
woman gave tea pizza	['woman', 'gave', 'tea', 'pizza']	woman gave boy pizza	['woman', 'gave', 'boy', 'pizza']
woman gave soup pizza	['woman', 'gave', 'soup', 'pizza']	woman gave boy pizza	['woman', 'gave', 'boy', 'pizza']
woman gave sugar pizza	['woman', 'gave', 'sugar', 'pizza']	woman gave boy pizza	['woman', 'gave', 'boy', 'pizza']
woman gave book pizza	['woman', 'gave', 'book', 'pizza']	woman gave boy pizza	['woman', 'gave', 'boy', 'pizza']
woman gave letter pizza	['woman', 'gave', 'letter', 'pizza']	woman gave boy pizza	['woman', 'gave', 'boy', 'pizza']
woman gave package pizza	['woman', 'gave', 'package', 'pizza']	woman gave boy pizza	['woman', 'gave', 'boy', 'pizza']
woman gave gift pizza	['woman', 'gave', 'gift', 'pizza']	woman gave boy pizza	['woman', 'gave', 'boy', 'pizza']
